,Condition,Date/Time,current,power,voltage
124,normal,Wed Nov  6 19:42:59 2019,0.14,2.13,14.44
125,normal,Wed Nov  6 19:43:00 2019,0.16,2.39,14.43
126,normal,Wed Nov  6 19:43:01 2019,0.2,2.93,14.44
127,normal,Wed Nov  6 19:43:02 2019,0.16,2.39,14.43
128,normal,Wed Nov  6 19:43:03 2019,0.17,2.53,14.43
129,normal,Wed Nov  6 19:43:04 2019,0.16,2.39,14.44
130,normal,Wed Nov  6 19:43:05 2019,0.16,2.39,14.44
131,normal,Wed Nov  6 19:43:06 2019,0.19,2.79,14.44
132,normal,Wed Nov  6 19:43:07 2019,0.16,2.39,14.43
133,normal,Wed Nov  6 19:43:08 2019,0.17,2.53,14.42
134,normal,Wed Nov  6 19:43:09 2019,0.18,2.66,14.44
135,normal,Wed Nov  6 19:43:10 2019,0.18,2.66,14.43
136,normal,Wed Nov  6 19:43:11 2019,0.12,1.86,14.43
137,normal,Wed Nov  6 19:43:12 2019,0.16,2.39,14.42
138,normal,Wed Nov  6 19:43:13 2019,0.19,2.79,14.43
139,normal,Wed Nov  6 19:43:14 2019,0.16,2.39,14.43
140,normal,Wed Nov  6 19:43:15 2019,0.14,2.13,14.43
141,normal,Wed Nov  6 19:43:16 2019,0.17,2.53,14.43
142,normal,Wed Nov  6 19:43:17 2019,0.15,2.26,14.44
143,normal,Wed Nov  6 19:43:18 2019,0.17,2.53,14.44
144,normal,Wed Nov  6 19:43:19 2019,0.2,2.93,14.43
145,normal,Wed Nov  6 19:43:20 2019,0.18,2.66,14.43
146,normal,Wed Nov  6 19:43:21 2019,0.16,2.39,14.43
147,normal,Wed Nov  6 19:43:22 2019,0.17,2.53,14.44
148,normal,Wed Nov  6 19:43:23 2019,0.13,1.99,14.42
149,normal,Wed Nov  6 19:43:24 2019,0.19,2.79,14.42
150,normal,Wed Nov  6 19:43:25 2019,0.19,2.79,14.42
151,normal,Wed Nov  6 19:43:26 2019,0.14,2.13,14.4
152,normal,Wed Nov  6 19:43:27 2019,0.16,2.39,14.42
153,normal,Wed Nov  6 19:43:28 2019,0.19,2.79,14.43
154,normal,Wed Nov  6 19:43:29 2019,0.2,2.93,14.43
155,normal,Wed Nov  6 19:43:30 2019,0.13,1.99,14.42
156,normal,Wed Nov  6 19:43:31 2019,0.13,1.99,14.42
157,normal,Wed Nov  6 19:43:32 2019,0.16,2.39,14.44
158,normal,Wed Nov  6 19:43:33 2019,0.2,2.93,14.44
159,normal,Wed Nov  6 19:43:34 2019,0.2,2.93,14.43
160,normal,Wed Nov  6 19:43:35 2019,0.13,1.99,14.42
161,normal,Wed Nov  6 19:43:36 2019,0.15,2.26,14.43
162,normal,Wed Nov  6 19:43:37 2019,0.14,2.13,14.42
163,normal,Wed Nov  6 19:43:38 2019,0.15,2.26,14.44
164,normal,Wed Nov  6 19:43:39 2019,0.2,2.93,14.43
165,normal,Wed Nov  6 19:43:40 2019,0.14,2.13,14.44
166,normal,Wed Nov  6 19:43:41 2019,0.2,2.93,14.43
167,normal,Wed Nov  6 19:43:42 2019,0.18,2.66,14.42
168,normal,Wed Nov  6 19:43:43 2019,0.2,2.93,14.43
169,normal,Wed Nov  6 19:43:44 2019,0.21,3.06,14.44
170,normal,Wed Nov  6 19:43:45 2019,0.15,2.26,14.43
171,normal,Wed Nov  6 19:43:46 2019,0.16,2.39,14.42
172,normal,Wed Nov  6 19:43:47 2019,0.21,3.06,14.42
173,normal,Wed Nov  6 19:43:48 2019,0.2,2.93,14.42
174,normal,Wed Nov  6 19:43:49 2019,0.21,3.06,14.43
175,normal,Wed Nov  6 19:43:50 2019,0.11,1.59,14.36
176,normal,Wed Nov  6 19:43:51 2019,0.13,1.99,14.43
177,normal,Wed Nov  6 19:43:52 2019,0.14,2.13,14.43
178,normal,Wed Nov  6 19:43:53 2019,0.17,2.53,14.43
179,normal,Wed Nov  6 19:43:54 2019,0.13,1.99,14.43
180,normal,Wed Nov  6 19:43:55 2019,0.14,2.13,14.42
181,normal,Wed Nov  6 19:43:56 2019,0.21,3.06,14.42
182,normal,Wed Nov  6 19:43:57 2019,0.21,3.06,14.43
183,normal,Wed Nov  6 19:43:58 2019,0.22,3.19,14.43
184,normal,Wed Nov  6 19:43:59 2019,0.19,2.79,14.43
185,normal,Wed Nov  6 19:44:00 2019,0.15,2.26,14.42
186,normal,Wed Nov  6 19:44:01 2019,0.2,2.93,14.44
187,normal,Wed Nov  6 19:44:02 2019,0.16,2.39,14.44
188,normal,Wed Nov  6 19:44:03 2019,0.15,2.26,14.42
189,normal,Wed Nov  6 19:44:04 2019,0.19,2.79,14.41
190,normal,Wed Nov  6 19:44:05 2019,0.19,2.79,14.42
191,normal,Wed Nov  6 19:44:06 2019,0.16,2.39,14.43
192,normal,Wed Nov  6 19:44:07 2019,0.19,2.79,14.43
193,normal,Wed Nov  6 19:44:08 2019,0.2,2.93,14.43
194,normal,Wed Nov  6 19:44:09 2019,0.17,2.53,14.43
195,normal,Wed Nov  6 19:44:10 2019,0.2,2.93,14.42
196,normal,Wed Nov  6 19:44:12 2019,0.2,2.93,14.43
197,normal,Wed Nov  6 19:44:13 2019,0.19,2.79,14.42
198,normal,Wed Nov  6 19:44:14 2019,0.16,2.39,14.41
199,normal,Wed Nov  6 19:44:15 2019,0.16,2.39,14.43
200,normal,Wed Nov  6 19:44:16 2019,0.2,2.93,14.42
201,normal,Wed Nov  6 19:44:17 2019,0.15,2.26,14.45
202,normal,Wed Nov  6 19:44:18 2019,0.14,2.13,14.44
203,normal,Wed Nov  6 19:44:19 2019,0.14,2.13,14.42
204,normal,Wed Nov  6 19:44:20 2019,0.2,2.93,14.41
205,normal,Wed Nov  6 19:44:21 2019,0.19,2.79,14.42
206,normal,Wed Nov  6 19:44:22 2019,0.14,2.13,14.42
207,normal,Wed Nov  6 19:44:23 2019,0.2,2.93,14.43
208,normal,Wed Nov  6 19:44:24 2019,0.15,2.26,14.42
209,normal,Wed Nov  6 19:44:25 2019,0.17,2.53,14.42
210,normal,Wed Nov  6 19:44:26 2019,0.18,2.66,14.41
211,normal,Wed Nov  6 19:44:27 2019,0.18,2.66,14.43
212,normal,Wed Nov  6 19:44:28 2019,0.18,2.66,14.44
213,normal,Wed Nov  6 19:44:29 2019,0.17,2.53,14.42
214,normal,Wed Nov  6 19:44:30 2019,0.2,2.93,14.42
215,normal,Wed Nov  6 19:44:31 2019,0.15,2.26,14.41
216,normal,Wed Nov  6 19:44:32 2019,0.15,2.26,14.41
217,normal,Wed Nov  6 19:44:33 2019,0.17,2.53,14.42
218,normal,Wed Nov  6 19:44:34 2019,0.12,1.86,14.41
219,normal,Wed Nov  6 19:44:35 2019,0.17,2.53,14.42
220,normal,Wed Nov  6 19:44:36 2019,0.14,2.13,14.41
221,normal,Wed Nov  6 19:44:37 2019,0.14,2.13,14.42
222,normal,Wed Nov  6 19:44:38 2019,0.16,2.39,14.41
223,normal,Wed Nov  6 19:44:39 2019,0.12,1.86,14.41
224,normal,Wed Nov  6 19:44:40 2019,0.16,2.39,14.42
225,normal,Wed Nov  6 19:44:41 2019,0.18,2.66,14.42
226,normal,Wed Nov  6 19:44:42 2019,0.2,2.93,14.42
227,normal,Wed Nov  6 19:44:43 2019,0.13,1.99,14.41
228,normal,Wed Nov  6 19:44:44 2019,0.16,2.39,14.4
229,normal,Wed Nov  6 19:44:45 2019,0.14,2.13,14.42
230,normal,Wed Nov  6 19:44:46 2019,0.15,2.26,14.39
231,normal,Wed Nov  6 19:44:47 2019,0.17,2.53,14.41
232,normal,Wed Nov  6 19:44:48 2019,0.12,1.86,14.41
233,normal,Wed Nov  6 19:44:49 2019,0.15,2.26,14.41
234,normal,Wed Nov  6 19:44:50 2019,0.16,2.39,14.43
235,normal,Wed Nov  6 19:44:51 2019,0.13,1.99,14.41
236,normal,Wed Nov  6 19:44:52 2019,0.13,1.99,14.41
237,normal,Wed Nov  6 19:44:53 2019,0.13,1.99,14.4
238,normal,Wed Nov  6 19:44:54 2019,0.16,2.39,14.4
239,normal,Wed Nov  6 19:44:55 2019,0.12,1.86,14.41
240,normal,Wed Nov  6 19:44:56 2019,0.16,2.39,14.4
241,normal,Wed Nov  6 19:44:57 2019,0.14,2.13,14.39
242,normal,Wed Nov  6 19:44:58 2019,0.15,2.26,14.42
243,normal,Wed Nov  6 19:44:59 2019,0.17,2.53,14.42
244,normal,Wed Nov  6 19:45:00 2019,0.12,1.86,14.41
245,normal,Wed Nov  6 19:45:01 2019,0.17,2.52,14.4
246,normal,Wed Nov  6 19:45:02 2019,0.19,2.79,14.39
247,normal,Wed Nov  6 19:45:03 2019,0.15,2.26,14.4
248,normal,Wed Nov  6 19:45:04 2019,0.16,2.39,14.41
249,normal,Wed Nov  6 19:45:05 2019,0.15,2.26,14.41
250,normal,Wed Nov  6 19:45:06 2019,0.17,2.52,14.42
251,normal,Wed Nov  6 19:45:07 2019,0.16,2.39,14.4
252,normal,Wed Nov  6 19:45:08 2019,0.13,1.99,14.4
253,normal,Wed Nov  6 19:45:09 2019,0.14,2.12,14.4
254,normal,Wed Nov  6 19:45:10 2019,0.16,2.39,14.42
255,normal,Wed Nov  6 19:45:11 2019,0.14,2.13,14.4
256,normal,Wed Nov  6 19:45:12 2019,0.18,2.66,14.4
257,normal,Wed Nov  6 19:45:13 2019,0.14,2.12,14.4
258,normal,Wed Nov  6 19:45:14 2019,0.12,1.73,14.4
259,normal,Wed Nov  6 19:45:15 2019,0.14,2.12,14.38
260,normal,Wed Nov  6 19:45:16 2019,0.13,1.99,14.38
261,normal,Wed Nov  6 19:45:17 2019,0.12,1.73,14.39
262,normal,Wed Nov  6 19:45:18 2019,0.13,1.99,14.38
263,normal,Wed Nov  6 19:45:19 2019,0.12,1.73,14.39
264,normal,Wed Nov  6 19:45:20 2019,0.14,2.12,14.41
265,normal,Wed Nov  6 19:45:21 2019,0.17,2.52,14.38
266,normal,Wed Nov  6 19:45:22 2019,0.17,2.52,14.4
267,normal,Wed Nov  6 19:45:23 2019,0.18,2.66,14.4
268,normal,Wed Nov  6 19:45:24 2019,0.13,1.99,14.38
269,normal,Wed Nov  6 19:45:25 2019,0.14,2.12,14.39
270,normal,Wed Nov  6 19:45:26 2019,0.14,2.12,14.4
271,normal,Wed Nov  6 19:45:27 2019,0.12,1.73,14.38
272,normal,Wed Nov  6 19:45:28 2019,0.12,1.73,14.41
273,normal,Wed Nov  6 19:45:29 2019,0.14,2.13,14.38
274,normal,Wed Nov  6 19:45:30 2019,0.13,1.99,14.4
275,normal,Wed Nov  6 19:45:31 2019,0.13,1.99,14.37
276,normal,Wed Nov  6 19:45:32 2019,0.17,2.52,14.39
277,normal,Wed Nov  6 19:45:33 2019,0.12,1.86,14.38
278,normal,Wed Nov  6 19:45:34 2019,0.14,2.12,14.38
279,normal,Wed Nov  6 19:45:35 2019,0.12,1.86,14.36
280,normal,Wed Nov  6 19:45:36 2019,0.14,2.12,14.38
281,normal,Wed Nov  6 19:45:37 2019,0.12,1.86,14.38
282,normal,Wed Nov  6 19:45:38 2019,0.13,1.99,14.4
283,normal,Wed Nov  6 19:45:39 2019,0.15,2.26,14.38
284,normal,Wed Nov  6 19:45:40 2019,0.12,1.86,14.4
285,normal,Wed Nov  6 19:45:41 2019,0.16,2.39,14.38
286,normal,Wed Nov  6 19:45:42 2019,0.12,1.86,14.4
287,normal,Wed Nov  6 19:45:43 2019,0.14,2.12,14.42
288,normal,Wed Nov  6 19:45:44 2019,0.14,2.12,14.39
289,normal,Wed Nov  6 19:45:45 2019,0.15,2.26,14.36
290,normal,Wed Nov  6 19:45:46 2019,0.12,1.72,14.39
291,normal,Wed Nov  6 19:45:47 2019,0.15,2.26,14.39
292,normal,Wed Nov  6 19:45:48 2019,0.12,1.73,14.41
293,normal,Wed Nov  6 19:45:49 2019,0.12,1.86,14.39
294,normal,Wed Nov  6 19:45:50 2019,0.14,2.12,14.38
295,normal,Wed Nov  6 19:45:51 2019,0.13,1.99,14.38
296,normal,Wed Nov  6 19:45:52 2019,0.13,1.99,14.4
297,normal,Wed Nov  6 19:45:53 2019,0.12,1.72,14.38
298,normal,Wed Nov  6 19:45:54 2019,0.14,2.12,14.4
299,normal,Wed Nov  6 19:45:55 2019,0.14,2.12,14.38
300,normal,Wed Nov  6 19:45:56 2019,0.13,1.99,14.38
301,normal,Wed Nov  6 19:45:57 2019,0.12,1.72,14.38
302,normal,Wed Nov  6 19:45:59 2019,0.12,1.86,14.37
303,normal,Wed Nov  6 19:46:00 2019,0.14,2.12,14.36
304,normal,Wed Nov  6 19:46:01 2019,0.12,1.86,14.38
305,normal,Wed Nov  6 19:46:02 2019,0.12,1.86,14.35
306,normal,Wed Nov  6 19:46:03 2019,0.13,1.99,14.38
307,normal,Wed Nov  6 19:46:04 2019,0.13,1.99,14.37
308,normal,Wed Nov  6 19:46:05 2019,0.11,1.59,14.38
309,normal,Wed Nov  6 19:46:06 2019,0.13,1.99,14.38
310,normal,Wed Nov  6 19:46:07 2019,0.14,2.12,14.36
311,normal,Wed Nov  6 19:46:08 2019,0.13,1.99,14.38
312,normal,Wed Nov  6 19:46:09 2019,0.12,1.86,14.37
313,normal,Wed Nov  6 19:46:10 2019,0.1,1.46,14.38
314,normal,Wed Nov  6 19:46:11 2019,0.12,1.86,14.37
315,normal,Wed Nov  6 19:46:12 2019,0.12,1.72,14.37
316,normal,Wed Nov  6 19:46:13 2019,0.12,1.86,14.36
317,normal,Wed Nov  6 19:46:14 2019,0.14,2.12,14.37
318,normal,Wed Nov  6 19:46:15 2019,0.1,1.46,14.36
319,normal,Wed Nov  6 19:46:16 2019,0.1,1.46,14.37
320,normal,Wed Nov  6 19:46:17 2019,0.12,1.72,14.34
321,normal,Wed Nov  6 19:46:18 2019,0.12,1.86,14.35
322,normal,Wed Nov  6 19:46:19 2019,0.11,1.59,14.37
323,normal,Wed Nov  6 19:46:20 2019,0.11,1.59,14.38
324,normal,Wed Nov  6 19:46:21 2019,0.11,1.59,14.38
325,normal,Wed Nov  6 19:46:22 2019,0.12,1.72,14.36
326,normal,Wed Nov  6 19:46:23 2019,0.1,1.46,14.36
327,normal,Wed Nov  6 19:46:24 2019,0.12,1.86,14.36
328,normal,Wed Nov  6 19:46:25 2019,0.12,1.86,14.35
329,normal,Wed Nov  6 19:46:26 2019,0.12,1.86,14.36
330,normal,Wed Nov  6 19:46:27 2019,0.1,1.46,14.36
331,normal,Wed Nov  6 19:46:28 2019,0.1,1.46,14.35
332,normal,Wed Nov  6 19:46:29 2019,0.12,1.72,14.35
